gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,ChargePerTenure,NumServices,IsNewCustomer
Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.85,335.75,23.7125,2,1
Male,Yes,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,1752.55,5.023684210526316,2,0
Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.2,7840.6,1.4821917808219178,5,0
Female,No,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),94.8,6859.05,1.3352112676056338,6,0
Female,No,No,No,47,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,74.45,3510.3,1.5510416666666667,4,0
Female,Yes,No,No,29,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.55,1718.95,1.9516666666666667,2,0
Male,No,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,20.55,1432.55,0.28150684931506853,0,0
Female,No,No,No,39,No,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),41.1,1597.05,1.0275,3,0
Female,No,Yes,Yes,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.45,150.75,2.55625,0,0
Female,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,95.65,6856.95,1.3284722222222223,3,0
Female,No,No,No,51,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),87.55,4475.9,1.6836538461538462,2,0
Female,No,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.3,5244.45,1.8924528301886792,4,0
Female,Yes,No,No,46,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),95.25,4424.2,2.026595744680851,3,0
Male,No,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.65,3624.3,2.426923076923077,3,0
Male,Yes,Yes,Yes,10,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.55,362.6,3.1409090909090907,1,0
Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.65,8333.95,1.5705479452054796,6,0
Male,No,No,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.7,1495.1,3.935,1,0
Female,Yes,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.9,267.4,20.975,2,1
Female,No,No,No,69,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.45,5555.3,1.177857142857143,5,0
Female,No,No,No,54,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.1,1079.45,0.3654545454545455,0,0
Male,Yes,No,No,12,No,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,43.65,526.95,3.3576923076923078,3,0
Female,No,Yes,Yes,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),21.05,139.75,2.338888888888889,0,0
Male,Yes,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.0,2024.1,3.75,3,0
Male,No,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.35,533.6,9.29375,1,0
Female,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.25,418.4,9.892857142857142,0,1
Male,No,No,No,45,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),18.85,867.3,0.4097826086956522,0,0
Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),80.85,5824.75,1.1075342465753424,5,0
Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.35,20.35,10.175,0,1
Female,No,Yes,Yes,23,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,23.85,625.65,0.99375,0,0
Male,No,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,6747.35,1.2965753424657536,3,0
Female,No,Yes,Yes,67,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,75.5,5229.45,1.1102941176470589,3,0
Female,No,Yes,Yes,43,No,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),51.25,2151.6,1.1647727272727273,4,0
Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,22.825,0,1
Male,Yes,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.35,6339.45,1.7106557377049179,4,0
Male,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.85,152.45,26.616666666666664,2,1
Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.55,75.55,37.775,1,1
Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.85,5763.15,1.08013698630137,5,0
Female,No,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.6,2901.8,2.715151515151515,2,0
Female,No,No,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,89.65,5308.7,1.445967741935484,6,0
Female,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),110.3,6997.3,1.696923076923077,5,0
Female,No,Yes,Yes,14,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.55,294.5,1.3033333333333335,0,0
Female,No,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.5,1011.8,5.75,1,0
Male,No,Yes,No,25,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),20.95,495.15,0.8057692307692308,0,0
Female,No,No,No,46,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),54.35,2460.15,1.1563829787234043,2,0
Male,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.9,199.75,9.18,0,1
Male,No,No,No,47,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.45,943.0,0.42604166666666665,0,0
Male,No,Yes,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,69.7,3729.6,1.2907407407407407,4,0
Male,No,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.05,564.4,7.005,3,0
Female,No,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,1.5232394366197184,5,0
Male,No,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.1,4549.45,1.7666666666666666,4,0
Male,No,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.8,704.3,7.38,1,0
Female,No,Yes,No,70,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.8,1397.65,0.27887323943661974,0,0
Male,No,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),118.35,7804.15,1.740441176470588,6,0
Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.65,19.65,9.825,0,1
Female,No,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),74.25,4859.25,1.1082089552238805,0,0
Female,No,Yes,Yes,58,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.3,1160.75,0.3440677966101695,0,0
Female,No,Yes,Yes,0,No,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),52.55,3623.95,52.55,4,1
Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,145.15,23.21666666666667,0,1
Female,No,No,No,41,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.85,810.45,0.47261904761904766,0,0
Female,Yes,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.85,292.8,15.77,1,1
Male,No,No,No,23,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.15,405.6,0.8395833333333332,0,0
Male,Yes,Yes,No,61,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),64.05,3902.6,1.0330645161290322,2,0
Female,No,No,Yes,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,163.6,2.227777777777778,0,0
Male,No,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,37.675,1,1
Female,No,No,No,22,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,26.25,605.9,1.141304347826087,0,0
Male,No,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.8,92.45,15.933333333333332,1,1
Female,No,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.75,4458.15,1.3883928571428572,1,0
Male,No,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.35,4453.3,1.2188524590163934,0,0
Female,No,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,95.15,5000.05,1.8298076923076925,3,0
Female,No,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.3,526.7,10.0375,1,0
Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,131.65,23.2,0,1
Female,No,No,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),85.3,2917.5,2.3694444444444445,2,0
Female,No,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6367.2,1.2640845070422535,6,0
Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.25,89.25,44.625,2,1
Female,No,Yes,Yes,30,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,25.1,789.55,0.8096774193548387,0,0
Female,No,No,No,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.85,365.55,5.538888888888889,1,0
Male,Yes,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.25,331.9,11.708333333333334,0,1
Female,No,No,No,9,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,66.25,620.55,6.625,3,0
Male,No,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,824.75,6.2124999999999995,1,0
Male,No,Yes,Yes,63,No,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),39.35,2395.05,0.61484375,3,0
Male,No,Yes,Yes,39,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,23.8,903.8,0.595,0,0
Female,No,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.4,1607.2,5.2444444444444445,3,0
Female,No,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,54.25,773.2,3.6166666666666667,1,0
Female,No,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),93.7,5860.7,1.511290322580645,4,0
Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.6,8220.4,1.5835616438356164,6,0
Male,Yes,Yes,No,40,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,55.8,2283.3,1.3609756097560974,1,0
Female,No,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.15,20.15,10.075,0,1
Female,No,No,No,47,No,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),39.65,1798.65,0.8260416666666667,3,0
Male,No,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.3,2564.3,2.237142857142857,1,0
Female,No,No,No,18,No,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,40.2,711.95,2.115789473684211,3,0
Female,No,No,No,27,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.25,538.2,0.7232142857142857,0,0
Female,No,Yes,Yes,46,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.25,890.35,0.4308510638297872,0,0
Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),95.1,6683.4,1.3782608695652172,4,0
Female,No,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.85,63.75,4.9625,0,1
Male,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.65,2104.55,4.115217391304348,2,0
Male,Yes,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.5,3436.1,2.608108108108108,3,0
Male,No,Yes,Yes,28,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.0,1682.05,2.0689655172413794,5,0
Female,No,No,No,51,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.85,996.95,0.38173076923076926,0,0
Female,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.85,399.25,20.169999999999998,3,1
Male,No,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.65,2537.0,3.653703703703704,4,0
Male,No,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.95,3415.25,2.4460526315789473,3,0
Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.55,44.55,22.275,0,1
Female,No,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.85,108.05,3.3083333333333336,0,1
Male,No,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.35,2317.1,4.406521739130435,3,0
Male,No,Yes,Yes,56,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,24.45,1431.65,0.42894736842105263,0,0
Male,No,No,No,35,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.6,754.0,0.5722222222222223,0,0
Male,No,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,791.75,6.125,1,0
Female,Yes,No,No,67,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.9,3725.5,0.8073529411764706,1,0
Male,No,Yes,Yes,13,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.8,750.1,4.414285714285714,3,0
Male,No,No,No,40,No,No,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),36.0,1382.9,0.8780487804878049,2,0
Male,Yes,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.3,46.3,23.15,0,1
Female,No,Yes,Yes,69,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),46.25,3121.4,0.6607142857142857,4,0
Male,No,No,No,15,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.7,438.25,1.85625,1,0
Male,No,No,No,11,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,215.25,1.6958333333333335,0,0
Female,No,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.1,39.8,6.7,0,1
Male,No,Yes,Yes,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.3,40.25,6.766666666666667,0,1
Female,Yes,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),102.05,3452.55,2.834722222222222,3,0
Female,No,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.0,5607.75,1.2318840579710144,6,0
Male,No,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),77.3,5498.2,1.088732394366197,4,0
Male,No,No,No,52,No,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,30.1,1623.4,0.5679245283018868,1,0
Male,Yes,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.05,1391.15,5.002941176470588,1,0
Male,No,No,No,6,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.15,124.4,2.7357142857142853,0,1
Female,Yes,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.75,1350.15,4.985294117647059,1,0
Female,No,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.75,7511.3,1.6195652173913044,5,0
Male,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,1132.75,7.688461538461539,3,0
Male,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.4,4914.9,1.8509803921568628,3,0
Male,No,Yes,Yes,61,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.55,1305.95,0.33145161290322583,0,0
Male,No,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.25,208.45,9.85,1,1
Male,Yes,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,1233.65,6.803571428571429,2,0
Female,No,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,1789.25,4.7575,3,0
Female,No,Yes,No,46,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.1,3168.0,1.4702127659574467,3,0
Female,No,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),76.3,2404.15,2.312121212121212,5,0
Male,No,Yes,No,42,No,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.15,1626.05,0.9337209302325581,2,0
Male,No,No,No,4,No,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.05,162.45,8.01,2,1
Female,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.0,6293.2,1.2535211267605635,6,0
Male,Yes,No,No,47,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.6,2754.0,1.2416666666666667,2,0
Male,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),89.45,5692.65,1.3761538461538463,3,0
Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.25,19.25,9.625,0,1
Male,No,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),108.65,6937.95,1.6462121212121212,5,0
Female,No,Yes,Yes,61,No,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),51.35,3244.4,0.8282258064516129,4,0
Female,No,No,Yes,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.2,125.95,20.400000000000002,2,1
Male,Yes,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,1474.75,3.1409090909090907,0,0
Female,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,86.2,178.7,28.733333333333334,2,1
Male,No,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3266.0,2.1574999999999998,2,0
Female,No,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,99.2,3754.6,2.610526315789474,4,0
Female,No,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,777.3,10.466666666666667,3,0
Male,Yes,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.45,6077.75,2.0081818181818183,5,0
Female,Yes,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,95.65,5471.75,1.6780701754385965,4,0
Male,No,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,90.95,5453.4,1.4909836065573772,3,0
Male,No,Yes,Yes,68,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.8,5293.95,1.098550724637681,4,0
Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,54.75,54.75,27.375,1,1
Male,No,Yes,No,32,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.5,2201.75,2.1363636363636362,4,0
Male,No,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.3,7782.85,1.5180555555555555,6,0
Female,No,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.75,264.85,21.1875,1,1
Male,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.1,8310.55,1.6124999999999998,6,0
Male,No,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.75,19.75,9.875,0,1
Male,No,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.0,1820.45,4.238095238095238,2,0
Female,No,No,Yes,18,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.0,553.0,1.8421052631578947,1,0
Male,No,No,No,20,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),64.4,1398.6,3.066666666666667,3,0
Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.7,151.65,23.566666666666666,0,1
Female,No,Yes,Yes,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.35,3915.4,2.3499999999999996,3,0
Female,No,No,No,35,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.75,700.45,0.5763888888888888,0,0
Female,No,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),68.75,3815.4,1.206140350877193,3,0
Male,No,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,2936.25,3.238709677419355,3,0
Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.55,6093.3,1.1445205479452054,5,0
Female,No,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.8,4327.5,2.413953488372093,5,0
Female,No,No,No,21,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),71.05,1524.85,3.2295454545454545,4,0
Male,No,Yes,Yes,5,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.1,85.1,3.35,0,1
Male,No,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,94.8,4837.6,1.823076923076923,3,0
Male,No,Yes,No,47,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.9,942.95,0.4145833333333333,0,0
Male,No,Yes,Yes,46,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.2,917.45,0.4297872340425532,0,0
Female,No,Yes,No,62,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),72.0,4284.2,1.1428571428571428,4,0
Male,No,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),87.7,1725.95,4.385,2,0
Female,No,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,84.05,2781.85,2.546969696969697,1,0
Male,No,No,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.3,5731.4,2.0622641509433963,5,0
Male,No,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.5,96.85,3.9,0,1
Female,No,Yes,Yes,63,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),50.65,3221.25,0.79140625,1,0
Male,No,No,No,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.5,568.2,4.954545454545454,1,0
Male,No,No,Yes,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.55,128.6,2.792857142857143,0,1
